,Date,Time,X,Y,Habitat,Group_size,SDI,Destination,Threat,DFL,SDI_2,Destination_2,DFL_2,FID,mode,FID_2,mode_2,month,location_number,Season
203,28/05/2019,15:33:00,1673764,19996541.84,HDH,1,101,Cover,Human,28,NA,NA,NA,20,Fly,NA,NA,5,1673764.00034294_19996541.8441116,Nesting
204,03/06/2019,9:29:00,1673763.99,19996541.84,HDH,2,59,Cover,Human,NA,NA,NA,NA,21,Fly,NA,NA,6,1673763.99034294_19996541.8391116,Nesting
205,03/06/2019,9:35:00,1673763.99,19996541.84,HDH,3,37,Exposed,Human,36,36,Exposed,71,16,Fly,27,Fly,6,1673763.99034294_19996541.8391116,Nesting
206,03/06/2019,9:44:00,1673763.99,19996541.84,HDH,2,44,Cover,Human,NA,NA,NA,NA,6,Run,NA,NA,6,1673763.99034294_19996541.8441116,Nesting
207,03/06/2019,10:14:00,1673763.995,19996541.84,Fields,1,46,Exposed,Human,114,114,NA,90,29,Fly,32,Fly,6,1673763.99534294_19996541.8441116,Nesting
208,03/06/2019,10:25:00,1673763.995,19996541.84,Fields,1,100,Exposed,Human,97,97,Exposed,100,52,Fly,41,Fly,6,1673763.99534294_19996541.8441116,Nesting
209,03/06/2019,10:45:00,1673764,19996541.84,Fields,3,34,Cover,Human,18,NA,NA,NA,30,Fly,NA,NA,6,1673764.00034294_19996541.8441116,Nesting
210,03/06/2019,10:52:00,1673763.995,19996541.84,Fields,1,38,Cover,Human,64,NA,NA,NA,26,Fly,NA,NA,6,1673763.99534294_19996541.8391116,Nesting
211,03/06/2019,11:09:00,1673763.98,19996541.83,Fields,1,59,Cover,Human,116,NA,NA,NA,54,Fly,NA,NA,6,1673763.98034294_19996541.8341116,Nesting
212,03/06/2019,11:50:00,1673763.975,19996541.81,HDH,1,54,Exposed,Human,22,22,Exposed,24,17,Run,16,Run,6,1673763.97534294_19996541.8141116,Nesting
213,03/06/2019,13:21:00,1673764.05,19996541.75,Fields,2,43,Exposed,Human,68,68,Exposed,37,41,Fly,50,Fly,6,1673764.05034294_19996541.7491116,Nesting
214,03/06/2019,13:34:00,1673764.04,19996541.75,Fields,1,48,Cover,Human,50,NA,NA,NA,33,Fly,NA,NA,6,1673764.04034294_19996541.7491116,Nesting
215,10/10/2019,15:42:00,1673764.06,19996541.77,Fields,2,60,Cover,Jack-Truck,NA,NA,Cover,NA,16,Run,NA,NA,10,1673764.06034294_19996541.7741116,non-nesting
216,19/11/2019,8:49:00,1673764.035,19996541.76,HDH,2,41,Exposed,Jack-Truck,NA,NA,NA,NA,41,Run,NA,NA,11,1673764.03534294_19996541.7641116,non-nesting
217,19/11/2019,9:18:00,1673764.045,19996541.75,Ponds,2,48,Exposed,Jack-Truck,79,79,Cover,NA,18,Fly,69,Fly,11,1673764.04534294_19996541.7541116,non-nesting
218,19/11/2019,9:34:00,1673764.045,19996541.76,Ponds,6,94,Exposed,Jack-Truck,73,73,Cover,NA,49,Run,30,Fly,11,1673764.04534294_19996541.7591116,non-nesting
219,19/11/2019,11:55:00,1673764.055,19996541.78,Ponds,2,60,Cover,Jack-Truck,NA,NA,NA,NA,37,Fly,NA,NA,11,1673764.05534294_19996541.7841116,non-nesting
220,19/11/2019,12:04:00,1673764.055,19996541.78,Ponds,2,50,Cover,Jack-Truck,NA,NA,NA,NA,28,Fly,NA,NA,11,1673764.05534294_19996541.7841116,non-nesting
221,19/11/2019,12:11:00,1673764.06,19996541.78,Ponds,5,48,Exposed,Jack-Truck,58,58,Cover,NA,22,Fly,7,Fly,11,1673764.06034294_19996541.7791116,non-nesting
222,19/11/2019,12:28:00,1673764.055,19996541.78,Ponds,2,49,NA,Jack-Truck,NA,NA,NA,NA,30,Fly,NA,NA,11,1673764.05534294_19996541.7791116,non-nesting
223,19/11/2019,12:35:00,1673764.055,19996541.78,Ponds,2,67,Cover,Jack-Truck,NA,NA,NA,NA,27,Fly,NA,NA,11,1673764.05534294_19996541.7791116,non-nesting
224,19/11/2019,12:41:00,1673764.055,19996541.78,Ponds,2,49,Cover,Jack-Truck,NA,NA,NA,NA,27,Fly,NA,NA,11,1673764.05534294_19996541.7791116,non-nesting
225,19/11/2019,13:02:00,1673764.045,19996541.79,HDH,2,81,Cover,Jack-Truck,NA,NA,NA,NA,29,Fly,NA,NA,11,1673764.04534294_19996541.7941116,non-nesting
226,19/11/2019,13:14:00,1673764.04,19996541.8,HDH,1,53,Exposed,Jack-Truck,NA,NA,NA,NA,19,Run,NA,NA,11,1673764.04034294_19996541.7991116,non-nesting
227,19/11/2019,13:38:00,1673764.03,19996541.79,Ponds,2,61,Exposed,Jack-Truck,NA,NA,Cover,NA,16,Fly,NA,NA,11,1673764.03034294_19996541.7891116,non-nesting
228,19/11/2019,13:52:00,1673764.03,19996541.79,Ponds,2,75,Cover,Jack-Truck,NA,NA,NA,NA,16,Fly,NA,NA,11,1673764.03034294_19996541.7891116,non-nesting
229,19/11/2019,16:02:00,1673764,19996541.83,Fields,1,86,Cover,Jack-Truck,NA,NA,NA,NA,53,Fly,NA,NA,11,1673764.00034294_19996541.8341116,non-nesting
230,19/11/2019,16:08:00,1673764,19996541.83,Fields,1,77,Cover,Jack-Truck,NA,NA,NA,NA,8,Fly,NA,NA,11,1673764.00034294_19996541.8341116,non-nesting
231,19/11/2019,16:09:00,1673764,19996541.83,Fields,1,80,Cover,Jack-Truck,NA,NA,NA,NA,11,Fly,NA,NA,11,1673764.00034294_19996541.8341116,non-nesting
232,03/12/2019,9:29:00,1673764.035,19996541.76,HDH,2,135,Exposed,Jack-Truck,11,NA,Exposed,NA,35,Run,0,Fly,12,1673764.03534294_19996541.7641116,non-nesting
233,03/12/2019,9:44:00,1673764.035,19996541.76,HDH,2,66,Cover,Jack-Truck,37,NA,Exposed,NA,9,Fly,NA,NA,12,1673764.03534294_19996541.7641116,non-nesting
234,03/12/2019,10:40:00,1673764.045,19996541.79,Fields,1,80,Exposed,Jack-Truck,75,75,Exposed,NA,32,Run,43,Run,12,1673764.04534294_19996541.7891116,non-nesting
235,03/12/2019,10:49:00,1673764.045,19996541.79,Fields,5,61,Exposed,Jack-Truck,64,64,Exposed,NA,42,Fly,31,Run,12,1673764.04534294_19996541.7891116,non-nesting
236,03/12/2019,11:25:00,1673764.035,19996541.78,Ponds,2,109,Cover,Jack-Truck,NA,NA,NA,NA,29,Fly,NA,NA,12,1673764.03534294_19996541.7841116,non-nesting
237,03/12/2019,11:40:00,1673764.035,19996541.78,Ponds,3,59,Cover,Jack-Truck,49,NA,NA,NA,15,Fly,NA,NA,12,1673764.03534294_19996541.7841116,non-nesting
238,03/12/2019,12:09:00,1673764.025,19996541.79,Ponds,2,55,Cover,Jack-Truck,NA,NA,NA,NA,13,Fly,NA,NA,12,1673764.02534294_19996541.7891116,non-nesting
239,03/12/2019,12:44:00,1673764.01,19996541.81,Fields,1,65,Exposed,Jack-Truck,21,21,Exposed,NA,28,Run,15,Fly,12,1673764.01034294_19996541.8141116,non-nesting
240,03/12/2019,14:25:00,1673764.015,19996541.81,HDH,1,32,Cover,Jack-Truck,NA,NA,NA,NA,8,Fly,NA,NA,12,1673764.01534294_19996541.8091116,non-nesting
241,03/12/2019,14:41:00,1673764.01,19996541.81,HDH,1,56,Cover,Jack-Truck,NA,NA,NA,NA,19,Fly,NA,NA,12,1673764.01034294_19996541.8091116,non-nesting
242,03/12/2019,14:49:00,1673764.01,19996541.81,HDH,2,50,Cover,Jack-Truck,NA,NA,NA,NA,38,Fly,NA,NA,12,1673764.01034294_19996541.8091116,non-nesting
243,03/12/2019,14:57:00,1673764.015,19996541.8,HDH,1,42,Cover,Jack-Truck,NA,NA,NA,NA,24,Fly,NA,NA,12,1673764.01534294_19996541.8041116,non-nesting
244,03/12/2019,16:04:00,1673764.05,19996541.79,Fields,3,51,Exposed,Jack-Truck,NA,NA,NA,NA,28,Fly,NA,NA,12,1673764.05034294_19996541.7891116,non-nesting
245,17/12/2019,9:58:00,1673763.995,19996541.81,Ponds,2,69,Cover,Jack-Truck,NA,NA,NA,NA,25,Fly,NA,NA,12,1673763.99534294_19996541.8091116,non-nesting
246,17/12/2019,10:09:00,1673764,19996541.81,Ponds,8,80,Exposed,Jack-Truck,76,76,Cover,NA,30,Fly,16,Fly,12,1673764.00034294_19996541.8091116,non-nesting
247,17/12/2019,10:30:00,1673763.995,19996541.81,Ponds,4,48,Cover,Jack-Truck,NA,NA,NA,NA,11,Fly,NA,NA,12,1673763.99534294_19996541.8141116,non-nesting
248,17/12/2019,11:05:00,1673764.04,19996541.78,Ponds,2,50,Exposed,Jack-Truck,30,30,Cover,NA,19,Fly,14,Fly,12,1673764.04034294_19996541.7841116,non-nesting
249,17/12/2019,11:17:00,1673764.04,19996541.79,Ponds,3,100,Cover,Jack-Truck,NA,NA,NA,NA,47,Fly,NA,NA,12,1673764.04034294_19996541.7891116,non-nesting
250,22/12/2019,9:33:00,1673763.985,19996541.84,Fields,2,53,Exposed,Jack-Truck,37,37,Exposed,NA,18,Run,22,Fly,12,1673763.98534294_19996541.8391116,non-nesting
251,22/12/2019,9:43:00,1673763.985,19996541.84,Fields,1,47,Exposed,Jack-Truck,54,54,Cover,NA,20,Fly,16,Fly,12,1673763.98534294_19996541.8441116,non-nesting
252,22/12/2019,10:13:00,1673763.995,19996541.85,Ponds,2,53,Cover,Jack-Truck,43,NA,NA,NA,8,Fly,NA,NA,12,1673763.99534294_19996541.8541116,non-nesting
253,22/12/2019,10:19:00,1673763.995,19996541.85,Ponds,4,70,Cover,Jack-Truck,31,NA,NA,NA,17,Fly,NA,NA,12,1673763.99534294_19996541.8541116,non-nesting
254,22/12/2019,10:28:00,1673764,19996541.85,Fields,1,83,Exposed,Jack-Truck,8,NA,Exposed,NA,-6,Fly,NA,NA,12,1673764.00034294_19996541.8491116,non-nesting
255,22/12/2019,10:38:00,1673764,19996541.85,Fields,1,64,Cover,Jack-Truck,NA,NA,NA,NA,21,Fly,NA,NA,12,1673764.00034294_19996541.8491116,non-nesting
256,22/12/2019,11:03:00,1673764.005,19996541.84,Fields,2,48,Cover,Jack-Truck,NA,NA,NA,NA,17,Fly,NA,NA,12,1673764.00534294_19996541.8391116,non-nesting
257,22/12/2019,11:32:00,1673763.99,19996541.84,HDH,2,54,Cover,Jack-Truck,NA,NA,NA,NA,16,Run,NA,NA,12,1673763.99034294_19996541.8391116,non-nesting
258,22/12/2019,11:39:00,1673763.99,19996541.84,HDH,2,50,Cover,Jack-Truck,NA,NA,NA,NA,5,Fly,NA,NA,12,1673763.99034294_19996541.8391116,non-nesting
259,22/12/2019,11:50:00,1673763.995,19996541.84,HDH,2,56,Cover,Jack-Truck,32,NA,NA,NA,17,Fly,NA,NA,12,1673763.99534294_19996541.8391116,non-nesting
260,22/12/2019,12:44:00,1673763.945,19996541.88,Ponds,34,84,Exposed,Jack-Truck,68,68,Cover,NA,25,Fly,47,Fly,12,1673763.94534294_19996541.8791116,non-nesting
261,22/12/2019,15:19:00,1673763.995,19996541.75,Fields,1,54,Cover,Jack-Truck,NA,NA,NA,NA,19,Fly,NA,NA,12,1673763.99534294_19996541.7541116,non-nesting
262,22/12/2019,15:57:00,1673764.035,19996541.76,HDH,2,36,Exposed,Jack-Truck,21,21,Cover,NA,9,Run,19,Run,12,1673764.03534294_19996541.7641116,non-nesting
263,05/01/2020,9:45:00,1673764.04,19996541.79,HDH,1,59,Exposed,Jack-Truck,36,NA,Cover,NA,15,Fly,18,Fly,1,1673764.04034294_19996541.7941116,non-nesting
264,16/01/2020,8:55:00,1673764.06,19996541.78,Ponds,2,48,Cover,Jack-Truck,NA,NA,NA,NA,25,Fly,NA,NA,1,1673764.06034294_19996541.7791116,non-nesting
265,16/01/2020,9:24:00,1673764.065,19996541.78,Ponds,2,47,Cover,Jack-Truck,NA,NA,NA,NA,24,Fly,NA,NA,1,1673764.06534294_19996541.7791116,non-nesting
266,16/01/2020,10:31:00,1673764.055,19996541.79,HDH,2,37,Exposed,Jack-Truck,25,NA,Cover,NA,10,Fly,10,Fly,1,1673764.05534294_19996541.7891116,non-nesting
267,16/01/2020,11:20:00,1673764.045,19996541.78,Ponds,16,85,Cover,Jack-Truck,NA,NA,NA,NA,48,Fly,NA,NA,1,1673764.04534294_19996541.7841116,non-nesting
268,16/01/2020,12:04:00,1673764.055,19996541.77,Ponds,2,66,Cover,Jack-Truck,NA,NA,NA,NA,24,Fly,NA,NA,1,1673764.05534294_19996541.7741116,non-nesting
269,16/01/2020,13:49:00,1673763.995,19996541.83,HDH,2,64,Exposed,Jack-Truck,29,NA,Cover,NA,13,Fly,17,Fly,1,1673763.99534294_19996541.8341116,non-nesting
270,30/01/2020,9:13:00,1673763.955,19996541.82,HDH,2,98,Exposed,Jack-Truck,45,NA,NA,NA,18,Fly,NA,NA,1,1673763.95534294_19996541.8191116,non-nesting
271,30/01/2020,9:28:00,1673763.96,19996541.82,HDH,2,59,Cover,Jack-Truck,33,NA,NA,NA,26,Fly,NA,NA,1,1673763.96034294_19996541.8191116,non-nesting
272,30/01/2020,10:06:00,1673763.97,19996541.83,HDH,1,96,Exposed,Jack-Truck,55,NA,Exposed,28,2,Fly,13,Fly,1,1673763.97034294_19996541.8291116,non-nesting
273,30/01/2020,10:57:00,1673763.98,19996541.83,Ponds,2,81,Cover,Jack-Truck,61,NA,NA,NA,40,Fly,NA,NA,1,1673763.98034294_19996541.8341116,non-nesting
274,30/01/2020,11:05:00,1673763.98,19996541.83,Ponds,5,80,NA,Jack-Truck,77,NA,NA,NA,18,Fly,NA,NA,1,1673763.98034294_19996541.8341116,non-nesting
275,30/01/2020,11:31:00,1673763.985,19996541.84,Ponds,2,46,Exposed,Jack-Truck,78,NA,Cover,273,24,Fly,31,Fly,1,1673763.98534294_19996541.8391116,non-nesting
276,30/01/2020,12:03:00,1673763.995,19996541.84,HDH,2,54,Exposed,Jack-Truck,NA,NA,Exposed,6,10,Run,6,Fly,1,1673763.99534294_19996541.8391116,non-nesting
277,30/01/2020,12:14:00,1673763.995,19996541.84,HDH,10,60,Exposed,Jack-Truck,44,NA,Exposed,NA,23,Fly,10,Fly,1,1673763.99534294_19996541.8391116,non-nesting
278,30/01/2020,12:28:00,1673763.99,19996541.84,HDH,1,57,Exposed,Jack-Truck,NA,NA,Exposed,40,10,Run,23,Fly,1,1673763.99034294_19996541.8391116,non-nesting
279,30/01/2020,13:37:00,1673763.99,19996541.83,Ponds,2,60,Exposed,Jack-Truck,42,NA,Cover,17,30,Fly,13,Fly,1,1673763.99034294_19996541.8291116,non-nesting
280,30/01/2020,14:06:00,1673763.99,19996541.83,Ponds,1,108,Cover,Jack-Truck,259,NA,NA,NA,40,Fly,NA,NA,1,1673763.99034294_19996541.8291116,non-nesting
281,30/01/2020,14:18:00,1673763.99,19996541.83,Fields,8,130,Exposed,Jack-Truck,NA,NA,NA,NA,20,Fly,NA,NA,1,1673763.99034294_19996541.8291116,non-nesting
282,30/01/2020,14:50:00,1673764.01,19996541.8,Ponds,2,57,Cover,Jack-Truck,NA,NA,NA,NA,25,Fly,NA,NA,1,1673764.01034294_19996541.8041116,non-nesting
283,30/01/2020,14:57:00,1673764.01,19996541.8,Ponds,2,98,Exposed,Jack-Truck,49,NA,Cover,NA,6,Fly,49,Fly,1,1673764.01034294_19996541.8041116,non-nesting
284,30/01/2020,15:14:00,1673764.005,19996541.8,Ponds,2,130,Cover,Jack-Truck,136,NA,NA,NA,55,Fly,NA,NA,1,1673764.00534294_19996541.8041116,non-nesting
285,30/01/2020,15:45:00,1673763.995,19996541.8,Ponds,2,85,Cover,Jack-Truck,114,NA,NA,NA,38,Fly,NA,NA,1,1673763.99534294_19996541.8041116,non-nesting
286,11/02/2020,10:53:00,1673763.99,19996541.79,Fields,2,55,Cover,Jack-Truck,194,NA,NA,NA,43,Fly,NA,NA,2,1673763.99034294_19996541.7941116,non-nesting
287,11/02/2020,10:59:00,1673763.99,19996541.79,Fields,1,48,Cover,Jack-Truck,106,NA,NA,NA,34,Fly,NA,NA,2,1673763.99034294_19996541.7941116,non-nesting
288,11/02/2020,11:03:00,1673763.99,19996541.79,Fields,2,88,Cover,Jack-Truck,NA,NA,NA,NA,40,Fly,NA,NA,2,1673763.99034294_19996541.7941116,non-nesting
289,11/02/2020,11:35:00,1673764.01,19996541.8,Fields,2,87,Exposed,Jack-Truck,26,NA,Exposed,45,12,Fly,27,Fly,2,1673764.01034294_19996541.7991116,non-nesting
290,11/02/2020,12:04:00,1673764.035,19996541.79,Fields,13,115,Cover,Jack-Truck,NA,NA,NA,NA,42,Fly,NA,NA,2,1673764.03534294_19996541.7941116,non-nesting
291,11/02/2020,12:19:00,1673764.03,19996541.79,Fields,4,70,Exposed,Jack-Truck,33,NA,NA,NA,20,Fly,14,Fly,2,1673764.03034294_19996541.7891116,non-nesting
292,11/02/2020,15:04:00,1673764.02,19996541.78,Ponds,2,79,Exposed,Jack-Truck,12,NA,Exposed,55,16,Fly,8,Fly,2,1673764.02034294_19996541.7841116,non-nesting
293,20/02/2020,12:39:00,1673763.97,19996541.84,Fields,2,65,Exposed,Jack-Truck,55,NA,NA,NA,22,Run,NA,NA,2,1673763.97034294_19996541.8391116,non-nesting
294,20/02/2020,13:20:00,1673764.005,19996541.8,Ponds,1,73,Cover,Jack-Truck,NA,NA,NA,NA,36,Run,NA,NA,2,1673764.00534294_19996541.8041116,non-nesting
295,20/02/2020,13:45:00,1673764.05,19996541.79,HDH,2,43,Exposed,Jack-Truck,NA,NA,Exposed,26,25,Run,13,Fly,2,1673764.05034294_19996541.7891116,non-nesting
296,20/02/2020,14:07:00,1673764.05,19996541.79,HDH,1,65,Cover,Jack-Truck,223,NA,NA,NA,6,Fly,NA,NA,2,1673764.05034294_19996541.7941116,non-nesting
297,20/02/2020,15:19:00,1673764.04,19996541.79,HDH,2,46,Cover,Jack-Truck,NA,NA,NA,NA,12,Fly,NA,NA,2,1673764.04034294_19996541.7941116,non-nesting
298,20/02/2020,15:40:00,1673764.045,19996541.79,HDH,4,51,Cover,Jack-Truck,172,NA,NA,NA,8,Fly,NA,NA,2,1673764.04534294_19996541.7941116,non-nesting
299,20/02/2020,15:44:00,1673764.045,19996541.79,HDH,1,47,Cover,Jack-Truck,187,NA,NA,NA,32,Fly,NA,NA,2,1673764.04534294_19996541.7941116,non-nesting
300,20/02/2020,15:51:00,1673764.045,19996541.79,HDH,2,42,Cover,Jack-Truck,178,NA,NA,NA,20,Fly,NA,NA,2,1673764.04534294_19996541.7941116,non-nesting
301,20/02/2020,16:15:00,1673764.04,19996541.78,Ponds,2,53,Cover,Jack-Truck,NA,NA,Cover,NA,9,Fly,NA,NA,2,1673764.04034294_19996541.7841116,non-nesting
302,20/02/2020,16:26:00,1673764.04,19996541.78,Ponds,3,40,Exposed,Jack-Truck,63,NA,Cover,75,12,Fly,11,Fly,2,1673764.04034294_19996541.7841116,non-nesting
303,20/02/2020,16:39:00,1673764.04,19996541.78,Ponds,2,59,Exposed,Jack-Truck,37,NA,Exposed,NA,36,Fly,19,Fly,2,1673764.04034294_19996541.7841116,non-nesting
304,20/02/2020,16:48:00,1673764.04,19996541.78,Fields,1,58,Cover,Jack-Truck,51,NA,NA,NA,21,Fly,NA,NA,2,1673764.04034294_19996541.7841116,non-nesting
305,01/03/2020,12:36:00,1673763.995,19996541.82,HDH,2,47,Cover,Jack-Truck,33,NA,NA,NA,7,Fly,NA,NA,3,1673763.99534294_19996541.8191116,non-nesting
306,01/03/2020,12:43:00,1673763.995,19996541.82,HDH,1,54,Cover,Jack-Truck,86,NA,NA,NA,18,Fly,NA,NA,3,1673763.99534294_19996541.8191116,non-nesting
307,01/03/2020,14:03:00,1673763.99,19996541.78,HDH,1,40,Exposed,Jack-Truck,48,NA,Exposed,13,10,Fly,29,Fly,3,1673763.99034294_19996541.7841116,non-nesting
308,01/03/2020,16:23:00,1673764.075,19996541.77,Fields,2,127,Exposed,Jack-Truck,51,NA,Cover,NA,46,Fly,35,Fly,3,1673764.07534294_19996541.7691116,non-nesting
